trade_date,stock_code,side,shares,price
2023-04-28,601899.SH,buy,1078.3677675317374,26.26
2023-04-28,601988.SH,buy,3548.613731251056,7.98
2023-04-28,601998.SH,buy,2523.8803543122485,11.22
2023-04-28,601999.SH,buy,3225.2776281757892,8.78
2023-04-28,603259.SH,buy,175.4084339406803,161.44
2023-04-28,603288.SH,buy,58.44896195047045,484.49
2023-04-28,688111.SH,buy,63.94187363195391,442.87
2023-05-10,000001.SZ,sell,32.26245869390578,898.0189
2023-05-10,000333.SZ,sell,102.24558627738097,270.23
2023-05-10,000568.SZ,sell,3.719847934280978,7327.32
2023-05-10,000651.SZ,sell,3.716284281726338,6699.91
2023-05-10,000858.SZ,sell,9.310272153086038,3119.33
2023-05-10,002142.SZ,sell,459.70677882115956,61.51
2023-05-10,002304.SZ,sell,43.38318101446737,634.6
2023-05-10,002352.SZ,sell,143.08492534679112,178.1
2023-05-10,002371.SZ,sell,17.8126002977685,1375.82
2023-05-10,002415.SZ,sell,34.229345552258465,797.71
2023-05-10,002475.SZ,sell,31.983575119871954,902.35
2023-05-10,002594.SZ,sell,108.43137377616567,265.17
2023-05-10,002714.SZ,sell,31.931281375877752,861.46
2023-05-10,300015.SZ,sell,19.668649123377968,1419.71
2023-05-10,300059.SZ,sell,21.73738040528999,1305.16
2023-05-10,300750.SZ,sell,67.34028720484979,423.56
2023-05-10,300760.SZ,sell,88.18490774596235,316.4
2023-05-10,600000.SH,sell,250.66776644581242,114.46
2023-05-10,600028.SH,sell,1075.092542725263,25.39
2023-05-10,600030.SH,sell,218.36780980400545,135.05
2023-05-10,600036.SH,sell,155.65293011258962,186.27
2023-05-10,600048.SH,sell,85.43652911565373,345.03
2023-05-10,600050.SH,sell,3081.3860256129956,9.22
2023-05-10,600104.SH,sell,191.64819690974167,149.22
2023-05-10,600276.SH,sell,9.034448761304548,2986.25
2023-05-10,600309.SH,sell,7.742345285460563,3566.68
2023-05-10,600406.SH,sell,26.722850621769975,1095.39
2023-05-10,600436.SH,sell,15.830158634763722,2035.68
2023-05-10,600438.SH,sell,63.36952038710012,436.55
2023-05-10,600519.SH,sell,2.1024434946004718,13197.31
2023-05-10,600563.SH,sell,74.0938736633178,370.92
2023-05-10,600809.SH,sell,18.286744099566324,1480.55
2023-05-10,600887.SH,sell,12.070371973292964,2367.5
2023-05-10,600900.SH,sell,378.632672488079,76.53
2023-05-10,601012.SH,sell,42.2384701988029,642.36
2023-05-10,601088.SH,sell,450.205684823266,67.83
2023-05-10,601138.SH,sell,1592.6849030024425,16.1
2023-05-10,601166.SH,sell,348.0144718616619,81.8
2023-05-10,601168.SH,sell,1846.0193986560253,15.46
2023-05-10,601225.SH,sell,1057.428587579665,27.98
2023-05-10,601288.SH,sell,4404.033837540192,6.79
2023-05-10,601318.SH,sell,202.155465272583,141.46
2023-05-10,601319.SH,sell,4176.686958021154,6.99
2023-05-10,601328.SH,sell,2254.61286428212,13.37
2023-05-10,601390.SH,sell,2375.66590397512,10.79
2023-05-10,601398.SH,sell,2860.397734887215,10.55
2023-05-10,601601.SH,sell,623.0569323516705,47.42
2023-05-10,601633.SH,sell,277.4636250772431,107.57
2023-05-10,601658.SH,sell,4502.05684823266,6.15
2023-05-10,601668.SH,sell,2085.2678626939196,13.99
2023-05-10,601728.SH,sell,3922.1520187511674,7.29
2023-05-10,601766.SH,sell,3054.7936974523654,8.88
2023-05-10,601816.SH,sell,5084.010336693614,5.63
2023-05-10,601857.SH,sell,2342.2611724882904,11.91
2023-05-10,601888.SH,sell,79.88810780992306,319.23
2023-05-10,601899.SH,sell,1078.3677675317374,24.73
2023-05-10,601988.SH,sell,3548.613731251056,9.37
2023-05-10,601998.SH,sell,2523.8803543122485,12.84
2023-05-10,601999.SH,sell,3225.2776281757892,8.69
2023-05-10,603259.SH,sell,175.4084339406803,159.22
2023-05-10,603288.SH,sell,58.44896195047045,467.47
2023-05-10,688111.SH,sell,63.94187363195391,422.05
2023-05-10,000001.SZ,buy,32.54298528305077,898.0189
2023-05-10,000333.SZ,buy,108.14571234356451,270.23
2023-05-10,000568.SZ,buy,3.988390823193397,7327.32
2023-05-10,000651.SZ,buy,4.361881853129585,6699.91
2023-05-10,000858.SZ,buy,9.368747726787944,3119.33
2023-05-10,002142.SZ,buy,475.11324738418864,61.51
2023-05-10,002304.SZ,buy,46.0513959133335,634.6
2023-05-10,002352.SZ,buy,164.08880318136687,178.1
2023-05-10,002415.SZ,buy,36.63513789046325,797.71
2023-05-10,002475.SZ,buy,32.386785445338774,902.35
2023-05-10,002594.SZ,buy,110.20935945469488,265.17
2023-05-10,002714.SZ,buy,33.92405433403923,861.46
2023-05-10,300015.SZ,buy,20.584637599651646,1419.71
2023-05-10,300059.SZ,buy,22.391289839254526,1305.16
2023-05-10,300750.SZ,buy,68.99663765842251,423.56
2023-05-10,300760.SZ,buy,92.36477827623717,316.4
2023-05-10,600000.SH,buy,255.3225218119993,114.46
2023-05-10,600028.SH,buy,1151.0128336589776,25.39
2023-05-10,600030.SH,buy,216.39552644651195,135.05
2023-05-10,600036.SH,buy,156.89169402803157,186.27
2023-05-10,600048.SH,buy,84.70050675767743,345.03
2023-05-10,600050.SH,buy,3169.6546471368156,9.22
2023-05-10,600104.SH,buy,195.8465074829208,149.22
2023-05-10,600276.SH,buy,9.786258969142382,2986.25
2023-05-10,600309.SH,buy,8.193674746992004,3566.68
2023-05-10,600406.SH,buy,26.679279385973434,1095.39
2023-05-10,600436.SH,buy,14.355996937928083,2035.68
2023-05-10,600438.SH,buy,66.94357083175224,436.55
2023-05-10,600519.SH,buy,2.214407015263068,13197.31
2023-05-10,600809.SH,buy,19.73875643956735,1480.55
2023-05-10,600887.SH,buy,12.34391376836386,2367.5
2023-05-10,600900.SH,buy,381.8661419913947,76.53
2023-05-10,601012.SH,buy,45.49507417429703,642.36
2023-05-10,601088.SH,buy,430.84499257852633,67.83
2023-05-10,601138.SH,buy,1815.168686124313,16.1
2023-05-10,601166.SH,buy,357.2642524034406,81.8
2023-05-10,601168.SH,buy,1890.311503661154,15.46
2023-05-10,601225.SH,buy,1044.4680431237111,27.98
2023-05-10,601288.SH,buy,4304.008224830845,6.79
2023-05-10,601318.SH,buy,206.58996074226948,141.46
2023-05-10,601319.SH,buy,4180.860636137545,6.99
2023-05-10,601328.SH,buy,2185.805224128754,13.37
2023-05-10,601390.SH,buy,2708.4537392587063,10.79
2023-05-10,601398.SH,buy,2770.06785275843,10.55
2023-05-10,601601.SH,buy,616.2846024167321,47.42
2023-05-10,601633.SH,buy,271.6762651910518,107.57
2023-05-10,601658.SH,buy,4751.905015707551,6.15
2023-05-10,601668.SH,buy,2088.9360862474223,13.99
2023-05-10,601728.SH,buy,4008.8087581071936,7.29
2023-05-10,601766.SH,buy,3291.0152980407024,8.88
2023-05-10,601816.SH,buy,5190.802104192086,5.63
2023-05-10,601857.SH,buy,2453.7544791436976,11.91
2023-05-10,601888.SH,buy,91.54595697961169,319.23
2023-05-10,601899.SH,buy,1181.7313322523833,24.73
2023-05-10,601988.SH,buy,3118.913110629823,9.37
2023-05-10,601998.SH,buy,2276.0292715421683,12.84
2023-05-10,601999.SH,buy,3362.9707533488427,8.69
2023-05-10,603259.SH,buy,183.54613645648436,159.22
2023-05-10,603288.SH,buy,62.51570335337335,467.47
2023-05-10,688111.SH,buy,69.243492113734,422.05
2023-05-17,000001.SZ,sell,32.54298528305077,873.5402
2023-05-17,000333.SZ,sell,108.14571234356451,268.38
2023-05-17,000568.SZ,sell,3.988390823193397,7066.21
2023-05-17,000651.SZ,sell,4.361881853129585,6589.5
2023-05-17,000858.SZ,sell,9.368747726787944,3047.7
2023-05-17,002142.SZ,sell,475.11324738418864,60.18
2023-05-17,002304.SZ,sell,46.0513959133335,618.29
2023-05-17,002352.SZ,sell,164.08880318136687,173.32
2023-05-17,002415.SZ,sell,36.63513789046325,767.03
2023-05-17,002475.SZ,sell,32.386785445338774,938.65
2023-05-17,002594.SZ,sell,110.20935945469488,266.41
2023-05-17,002714.SZ,sell,33.92405433403923,848.3
2023-05-17,300015.SZ,sell,20.584637599651646,1428.51
2023-05-17,300059.SZ,sell,22.391289839254526,1280.87
2023-05-17,300750.SZ,sell,68.99663765842251,437.19
2023-05-17,300760.SZ,sell,92.36477827623717,318.7
2023-05-17,600000.SH,sell,255.3225218119993,113.12
2023-05-17,600028.SH,sell,1151.0128336589776,25.32
2023-05-17,600030.SH,sell,216.39552644651195,133.63
2023-05-17,600036.SH,sell,156.89169402803157,186.81
2023-05-17,600048.SH,sell,84.70050675767743,330.26
2023-05-17,600050.SH,sell,3169.6546471368156,8.43
2023-05-17,600104.SH,sell,195.8465074829208,145.87
2023-05-17,600276.SH,sell,9.786258969142382,3124.77
2023-05-17,600309.SH,sell,8.193674746992004,3471.45
2023-05-17,600406.SH,sell,26.679279385973434,1131.09
2023-05-17,600436.SH,sell,14.355996937928083,2006.41
2023-05-17,600438.SH,sell,66.94357083175224,433.86
2023-05-17,600519.SH,sell,2.214407015263068,13013.7
2023-05-17,600809.SH,sell,19.73875643956735,1434.74
2023-05-17,600887.SH,sell,12.34391376836386,2366.71
2023-05-17,600900.SH,sell,381.8661419913947,78.2
2023-05-17,601012.SH,sell,45.49507417429703,646.97
2023-05-17,601088.SH,sell,430.84499257852633,66.56
2023-05-17,601138.SH,sell,1815.168686124313,17.15
2023-05-17,601166.SH,sell,357.2642524034406,81.0
2023-05-17,601168.SH,sell,1890.311503661154,15.05
2023-05-17,601225.SH,sell,1044.4680431237111,27.59
2023-05-17,601288.SH,sell,4304.008224830845,6.74
2023-05-17,601318.SH,sell,206.58996074226948,140.38
2023-05-17,601319.SH,sell,4180.860636137545,7.15
2023-05-17,601328.SH,sell,2185.805224128754,13.17
2023-05-17,601390.SH,sell,2708.4537392587063,10.11
2023-05-17,601398.SH,sell,2770.06785275843,10.47
2023-05-17,601601.SH,sell,616.2846024167321,45.58
2023-05-17,601633.SH,sell,271.6762651910518,102.4
2023-05-17,601658.SH,sell,4751.905015707551,6.03
2023-05-17,601668.SH,sell,2088.9360862474223,13.08
2023-05-17,601728.SH,sell,4008.8087581071936,6.31
2023-05-17,601766.SH,sell,3291.0152980407024,8.7
2023-05-17,601816.SH,sell,5190.802104192086,5.72
2023-05-17,601857.SH,sell,2453.7544791436976,11.45
2023-05-17,601888.SH,sell,91.54595697961169,300.43
2023-05-17,601899.SH,sell,1181.7313322523833,22.52
2023-05-17,601988.SH,sell,3118.913110629823,9.02
2023-05-17,601998.SH,sell,2276.0292715421683,12.05
2023-05-17,601999.SH,sell,3362.9707533488427,8.25
2023-05-17,603259.SH,sell,183.54613645648436,162.09
2023-05-17,603288.SH,sell,62.51570335337335,444.42
2023-05-17,688111.SH,sell,69.243492113734,406.45
2023-05-17,000001.SZ,buy,33.963199041942815,873.5402
2023-05-17,000333.SZ,buy,110.54556853617459,268.38
2023-05-17,000568.SZ,buy,4.198604299014399,7066.21
2023-05-17,000651.SZ,buy,4.502347626335615,6589.5
2023-05-17,000858.SZ,buy,9.734626007723378,3047.7
2023-05-17,002142.SZ,buy,492.991354000308,60.18
2023-05-17,002304.SZ,buy,47.98431105749492,618.29
2023-05-17,002352.SZ,buy,171.17597325028004,173.32
2023-05-17,002415.SZ,buy,38.67934720120274,767.03
2023-05-17,002475.SZ,buy,31.607329338665675,938.65
2023-05-17,002594.SZ,buy,111.36301071182963,266.41
2023-05-17,002714.SZ,buy,34.973735333889586,848.3
2023-05-17,300015.SZ,buy,20.768646830430683,1428.51
2023-05-17,300059.SZ,buy,23.162553329954278,1280.87
2023-05-17,300750.SZ,buy,67.86115804052822,437.19
2023-05-17,300760.SZ,buy,93.09137020313315,318.7
2023-05-17,600000.SH,buy,262.2720976285231,113.12
2023-05-17,600028.SH,buy,1171.7306352187416,25.32
2023-05-17,600030.SH,buy,222.01765833823643,133.63
2023-05-17,600036.SH,buy,158.8149439737623,186.81
2023-05-17,600048.SH,buy,89.83291856034195,330.26
2023-05-17,600104.SH,buy,203.38808311331002,145.87
2023-05-17,600276.SH,buy,9.494529096137807,3124.77
2023-05-17,600309.SH,buy,8.546347976706718,3471.45
2023-05-17,600406.SH,buy,26.229760393725112,1131.09
2023-05-17,600436.SH,buy,14.786718409367245,2006.41
2023-05-17,600438.SH,buy,68.38201190185437,433.86
2023-05-17,600519.SH,buy,2.2797682199327274,13013.7
2023-05-17,600563.SH,buy,75.48397029243469,393.04
2023-05-17,600809.SH,buy,20.67846417032949,1434.74
2023-05-17,600887.SH,buy,12.535637946236985,2366.71
2023-05-17,600900.SH,buy,379.38899851328046,78.2
2023-05-17,601012.SH,buy,45.857179905928454,646.97
2023-05-17,601088.SH,buy,445.7364736138602,66.56
2023-05-17,601138.SH,buy,1729.9253459905854,17.15
2023-05-17,601166.SH,buy,366.27431708319176,81.0
2023-05-17,601168.SH,buy,1971.3102779892713,15.05
2023-05-17,601225.SH,buy,1075.325106333401,27.59
2023-05-17,601288.SH,buy,4401.813009456756,6.74
2023-05-17,601318.SH,buy,211.3422117377015,140.38
2023-05-17,601319.SH,buy,4149.401354369025,7.15
2023-05-17,601328.SH,buy,2252.7122007394482,13.17
2023-05-17,601398.SH,buy,2833.640848494607,10.47
2023-05-17,601601.SH,buy,650.9043370719293,45.58
2023-05-17,601633.SH,buy,289.7287078490091,102.4
2023-05-17,601658.SH,buy,4920.102766789143,6.03
2023-05-17,601668.SH,buy,2268.2125140472886,13.08
2023-05-17,601728.SH,buy,4701.778079831781,6.31
2023-05-17,601816.SH,buy,5186.751692961282,5.72
2023-05-17,601857.SH,buy,2591.110889409479,11.45
2023-05-17,601888.SH,buy,98.75252033331736,300.43
2023-05-17,601899.SH,buy,1317.4165046065068,22.52
2023-05-17,601988.SH,buy,3289.1596101705695,9.02
2023-05-17,601998.SH,buy,2462.0929198123263,12.05
2023-05-17,601999.SH,buy,3596.147840453156,8.25
2023-05-17,603259.SH,buy,183.03547216816912,162.09
2023-05-17,603288.SH,buy,66.75716593253799,444.42
2023-05-17,688111.SH,buy,72.99352856129545,406.45
2023-05-24,000001.SZ,sell,33.963199041942815,839.9694
2023-05-24,000333.SZ,sell,110.54556853617459,261.45
2023-05-24,000568.SZ,sell,4.198604299014399,7325.97
2023-05-24,000651.SZ,sell,4.502347626335615,6680.54
2023-05-24,000858.SZ,sell,9.734626007723378,3065.88
2023-05-24,002142.SZ,sell,492.991354000308,57.73
2023-05-24,002304.SZ,sell,47.98431105749492,612.8
2023-05-24,002352.SZ,sell,171.17597325028004,171.94
2023-05-24,002415.SZ,sell,38.67934720120274,804.8
2023-05-24,002475.SZ,sell,31.607329338665675,944.42
2023-05-24,002594.SZ,sell,111.36301071182963,267.34
2023-05-24,002714.SZ,sell,34.973735333889586,799.95
2023-05-24,300015.SZ,sell,20.768646830430683,1408.47
2023-05-24,300059.SZ,sell,23.162553329954278,1241.19
2023-05-24,300750.SZ,sell,67.86115804052822,410.32
2023-05-24,300760.SZ,sell,93.09137020313315,321.22
2023-05-24,600000.SH,sell,262.2720976285231,108.36
2023-05-24,600028.SH,sell,1171.7306352187416,23.9
2023-05-24,600030.SH,sell,222.01765833823643,125.12
2023-05-24,600036.SH,sell,158.8149439737623,178.31
2023-05-24,600048.SH,sell,89.83291856034195,306.91
2023-05-24,600104.SH,sell,203.38808311331002,140.22
2023-05-24,600276.SH,sell,9.494529096137807,3089.98
2023-05-24,600309.SH,sell,8.546347976706718,3480.18
2023-05-24,600406.SH,sell,26.229760393725112,1094.58
2023-05-24,600436.SH,sell,14.786718409367245,2004.83
2023-05-24,600438.SH,sell,68.38201190185437,434.08
2023-05-24,600519.SH,sell,2.2797682199327274,13089.44
2023-05-24,600563.SH,sell,75.48397029243469,392.81
2023-05-24,600809.SH,sell,20.67846417032949,1342.5
2023-05-24,600887.SH,sell,12.535637946236985,2381.0
2023-05-24,600900.SH,sell,379.38899851328046,77.35
2023-05-24,601012.SH,sell,45.857179905928454,636.59
2023-05-24,601088.SH,sell,445.7364736138602,65.3
2023-05-24,601138.SH,sell,1729.9253459905854,16.34
2023-05-24,601166.SH,sell,366.27431708319176,79.01
2023-05-24,601168.SH,sell,1971.3102779892713,13.96
2023-05-24,601225.SH,sell,1075.325106333401,26.4
2023-05-24,601288.SH,sell,4401.813009456756,6.42
2023-05-24,601318.SH,sell,211.3422117377015,131.08
2023-05-24,601319.SH,sell,4149.401354369025,6.61
2023-05-24,601328.SH,sell,2252.7122007394482,12.63
2023-05-24,601398.SH,sell,2833.640848494607,9.99
2023-05-24,601601.SH,sell,650.9043370719293,41.94
2023-05-24,601633.SH,sell,289.7287078490091,100.43
2023-05-24,601658.SH,sell,4920.102766789143,5.91
2023-05-24,601668.SH,sell,2268.2125140472886,12.09
2023-05-24,601728.SH,sell,4701.778079831781,6.09
2023-05-24,601816.SH,sell,5186.751692961282,5.54
2023-05-24,601857.SH,sell,2591.110889409479,11.07
2023-05-24,601888.SH,sell,98.75252033331736,293.98
2023-05-24,601899.SH,sell,1317.4165046065068,21.88
2023-05-24,601988.SH,sell,3289.1596101705695,8.46
2023-05-24,601998.SH,sell,2462.0929198123263,11.2
2023-05-24,601999.SH,sell,3596.147840453156,7.4
2023-05-24,603259.SH,sell,183.03547216816912,164.48
2023-05-24,603288.SH,sell,66.75716593253799,441.95
2023-05-24,688111.SH,sell,72.99352856129545,403.83
2023-05-24,000001.SZ,buy,35.535532126137674,839.9694
2023-05-24,000333.SZ,buy,114.16622527700358,261.45
2023-05-24,000568.SZ,buy,4.0743764441667905,7325.97
2023-05-24,000651.SZ,buy,4.468015998507992,6680.54
2023-05-24,000858.SZ,buy,9.735788614907491,3065.88
2023-05-24,002142.SZ,buy,517.0406997864643,57.73
2023-05-24,002304.SZ,buy,48.708811355536206,612.8
2023-05-24,002352.SZ,buy,173.5998580823112,171.94
2023-05-24,002415.SZ,buy,37.08841898443413,804.8
2023-05-24,002475.SZ,buy,31.605387008611196,944.42
2023-05-24,002594.SZ,buy,111.65092989703219,267.34
2023-05-24,002714.SZ,buy,37.31328157843938,799.95
2023-05-24,300015.SZ,buy,21.192328980150506,1408.47
2023-05-24,300059.SZ,buy,24.048501517634353,1241.19
2023-05-24,300750.SZ,buy,72.745076034979,410.32
2023-05-24,300760.SZ,buy,92.92310441028759,321.22
2023-05-24,600000.SH,buy,275.4592063369563,108.36
2023-05-24,600028.SH,buy,1248.9020752582671,23.9
2023-05-24,600030.SH,buy,238.56105817353406,125.12
2023-05-24,600036.SH,buy,167.3981246069911,178.31
2023-05-24,600276.SH,buy,9.659855273714582,3089.98
2023-05-24,600309.SH,buy,8.576786142864043,3480.18
2023-05-24,600406.SH,buy,27.269600758896182,1094.58
2023-05-24,600436.SH,buy,14.888424254761045,2004.83
2023-05-24,600438.SH,buy,68.76326851887345,434.08
2023-05-24,600519.SH,buy,2.2803694885856522,13089.44
2023-05-24,600563.SH,buy,75.98777933014074,392.81
2023-05-24,600809.SH,buy,22.23371292266114,1342.5
2023-05-24,600887.SH,buy,12.536228306876348,2381.0
2023-05-24,600900.SH,buy,385.89217322136506,77.35
2023-05-24,601012.SH,buy,46.88851474052778,636.59
2023-05-24,601088.SH,buy,457.1019846657364,65.3
2023-05-24,601138.SH,buy,1826.7294736029733,16.34
2023-05-24,601166.SH,buy,377.78457915039337,79.01
2023-05-24,601168.SH,buy,2138.1632950338526,13.96
2023-05-24,601225.SH,buy,1130.6348332830523,26.4
2023-05-24,601288.SH,buy,4649.33950135087,6.42
2023-05-24,601318.SH,buy,227.71406468319026,131.08
2023-05-24,601319.SH,buy,4515.697367423991,6.61
2023-05-24,601328.SH,buy,2363.322216838684,12.63
2023-05-24,601398.SH,buy,2987.863823690949,9.99
2023-05-24,601601.SH,buy,711.7014687332519,41.94
2023-05-24,601633.SH,buy,297.20959472938944,100.43
2023-05-24,601658.SH,buy,5050.551539538508,5.91
2023-05-24,601668.SH,buy,2468.8800329754,12.09
2023-05-24,601728.SH,buy,4901.274154133429,6.09
2023-05-24,601816.SH,buy,5387.862743442704,5.54
2023-05-24,601857.SH,buy,2696.364914062564,11.07
2023-05-24,601888.SH,buy,101.53330021998973,293.98
2023-05-24,601899.SH,buy,1364.2029067035003,21.88
2023-05-24,601988.SH,buy,3528.222174783993,8.46
2023-05-24,601998.SH,buy,2665.0678213100523,11.2
2023-05-24,601999.SH,buy,4033.6161619827813,7.4
2023-05-24,603259.SH,buy,181.47348977792186,164.48
2023-05-24,603288.SH,buy,67.53877044614228,441.95
2023-05-24,688111.SH,buy,73.91417081116455,403.83
2023-05-31,000001.SZ,sell,35.535532126137674,811.2943
2023-05-31,000333.SZ,sell,114.16622527700358,250.38
2023-05-31,000568.SZ,sell,4.0743764441667905,6865.33
2023-05-31,000651.SZ,sell,4.468015998507992,6388.06
2023-05-31,000858.SZ,sell,9.735788614907491,2900.84
2023-05-31,002142.SZ,sell,517.0406997864643,55.35
2023-05-31,002304.SZ,sell,48.708811355536206,585.33
2023-05-31,002352.SZ,sell,173.5998580823112,166.76
2023-05-31,002415.SZ,sell,37.08841898443413,779.32
2023-05-31,002475.SZ,sell,31.605387008611196,926.1
2023-05-31,002594.SZ,sell,111.65092989703219,258.92
2023-05-31,002714.SZ,sell,37.31328157843938,741.96
2023-05-31,300015.SZ,sell,21.192328980150506,1309.75
2023-05-31,300059.SZ,sell,24.048501517634353,1135.13
2023-05-31,300750.SZ,sell,72.745076034979,402.89
2023-05-31,300760.SZ,sell,92.92310441028759,313.92
2023-05-31,600000.SH,sell,275.4592063369563,109.26
2023-05-31,600028.SH,sell,1248.9020752582671,24.96
2023-05-31,600030.SH,sell,238.56105817353406,123.7
2023-05-31,600036.SH,sell,167.3981246069911,174.89
2023-05-31,600276.SH,sell,9.659855273714582,2934.71
2023-05-31,600309.SH,sell,8.576786142864043,3325.29
2023-05-31,600406.SH,sell,27.269600758896182,1113.24
2023-05-31,600436.SH,sell,14.888424254761045,2001.15
2023-05-31,600438.SH,sell,68.76326851887345,414.67
2023-05-31,600519.SH,sell,2.2803694885856522,12462.09
2023-05-31,600563.SH,sell,75.98777933014074,384.46
2023-05-31,600809.SH,sell,22.23371292266114,1307.79
2023-05-31,600887.SH,sell,12.536228306876348,2286.55
2023-05-31,600900.SH,sell,385.89217322136506,76.94
2023-05-31,601012.SH,sell,46.88851474052778,554.11
2023-05-31,601088.SH,sell,457.1019846657364,61.06
2023-05-31,601138.SH,sell,1826.7294736029733,19.91
2023-05-31,601166.SH,sell,377.78457915039337,78.26
2023-05-31,601168.SH,sell,2138.1632950338526,13.44
2023-05-31,601225.SH,sell,1130.6348332830523,22.94
2023-05-31,601288.SH,sell,4649.33950135087,6.62
2023-05-31,601318.SH,sell,227.71406468319026,127.1
2023-05-31,601319.SH,sell,4515.697367423991,6.67
2023-05-31,601328.SH,sell,2363.322216838684,13.19
2023-05-31,601398.SH,sell,2987.863823690949,10.13
2023-05-31,601601.SH,sell,711.7014687332519,40.56
2023-05-31,601633.SH,sell,297.20959472938944,85.83
2023-05-31,601658.SH,sell,5050.551539538508,5.87
2023-05-31,601668.SH,sell,2468.8800329754,12.19
2023-05-31,601728.SH,sell,4901.274154133429,6.57
2023-05-31,601816.SH,sell,5387.862743442704,5.91
2023-05-31,601857.SH,sell,2696.364914062564,11.49
2023-05-31,601888.SH,sell,101.53330021998973,271.06
2023-05-31,601899.SH,sell,1364.2029067035003,21.88
2023-05-31,601988.SH,sell,3528.222174783993,8.48
2023-05-31,601998.SH,sell,2665.0678213100523,11.13
2023-05-31,601999.SH,sell,4033.6161619827813,7.55
2023-05-31,603259.SH,sell,181.47348977792186,155.39
2023-05-31,603288.SH,sell,67.53877044614228,415.18
2023-05-31,688111.SH,sell,73.91417081116455,434.62
2023-05-31,000001.SZ,buy,33.09626880341276,811.2943
2023-05-31,000333.SZ,buy,107.24025174325662,250.38
2023-05-31,000568.SZ,buy,3.911074082597136,6865.33
2023-05-31,000651.SZ,buy,4.2032814706619215,6388.06
2023-05-31,000858.SZ,buy,9.256220347029341,2900.84
2023-05-31,002142.SZ,buy,485.10956154429255,55.35
2023-05-31,002304.SZ,buy,45.8729506970027,585.33
2023-05-31,002352.SZ,buy,161.0147171472571,166.76
2023-05-31,002371.SZ,buy,18.6191165940716,1442.11
2023-05-31,002415.SZ,buy,34.45415776763922,779.32
2023-05-31,002475.SZ,buy,28.993428605416902,926.1
2023-05-31,002594.SZ,buy,103.70312927343038,258.92
2023-05-31,002714.SZ,buy,36.189032065713235,741.96
2023-05-31,300015.SZ,buy,20.500717107445386,1309.75
2023-05-31,300059.SZ,buy,23.654395735710086,1135.13
2023-05-31,300750.SZ,buy,66.64552168452083,402.89
2023-05-31,300760.SZ,buy,85.53393932045296,313.92
2023-05-31,600000.SH,buy,245.7515488877594,109.26
2023-05-31,600028.SH,buy,1075.753775299543,24.96
2023-05-31,600030.SH,buy,217.06397923586576,123.7
2023-05-31,600036.SH,buy,153.5297285806884,174.89
2023-05-31,600048.SH,buy,88.45015723383929,303.57
2023-05-31,600050.SH,buy,3231.1449135350895,8.31
2023-05-31,600104.SH,buy,191.20425999769702,140.43
2023-05-31,600276.SH,buy,9.149392693477923,2934.71
2023-05-31,600309.SH,buy,8.074728589529514,3325.29
2023-05-31,600406.SH,buy,24.119519808376086,1113.24
2023-05-31,600436.SH,buy,13.417691942871146,2001.15
2023-05-31,600438.SH,buy,64.75224692279787,414.67
2023-05-31,600519.SH,buy,2.1545996082099066,12462.09
2023-05-31,600563.SH,buy,69.8403324961676,384.46
2023-05-31,600809.SH,buy,20.531441769302866,1307.79
2023-05-31,600887.SH,buy,11.742937714669083,2286.55
2023-05-31,600900.SH,buy,348.98380857131,76.94
2023-05-31,601012.SH,buy,48.45755216739744,554.11
2023-05-31,601088.SH,buy,439.7447466668292,61.06
2023-05-31,601138.SH,buy,1348.6094541173577,19.91
2023-05-31,601166.SH,buy,343.0975495971964,78.26
2023-05-31,601168.SH,buy,1997.8284398420085,13.44
2023-05-31,601225.SH,buy,1170.4801321480643,22.94
2023-05-31,601288.SH,buy,4056.014234362023,6.62
2023-05-31,601318.SH,buy,211.25738970477258,127.1
2023-05-31,601319.SH,buy,4025.6093300564607,6.67
2023-05-31,601328.SH,buy,2035.694786313616,13.19
2023-05-31,601390.SH,buy,2653.2425129917583,10.12
2023-05-31,601398.SH,buy,2650.6233199878175,10.13
2023-05-31,601601.SH,buy,662.0023232612572,40.56
2023-05-31,601658.SH,buy,4574.244332449164,5.87
2023-05-31,601668.SH,buy,2202.6918975780636,12.19
2023-05-31,601728.SH,buy,4086.881922599177,6.57
2023-05-31,601766.SH,buy,2877.900775077877,9.33
2023-05-31,601816.SH,buy,4543.284979945278,5.91
2023-05-31,601857.SH,buy,2336.8854857681977,11.49
2023-05-31,601888.SH,buy,99.05856353381758,271.06
2023-05-31,601899.SH,buy,1227.1852939431717,21.88
2023-05-31,601988.SH,buy,3166.369602768466,8.48
2023-05-31,601998.SH,buy,2412.472078299784,11.13
2023-05-31,601999.SH,buy,3556.399235957165,7.55
2023-05-31,603259.SH,buy,172.7962818165686,155.39
2023-05-31,603288.SH,buy,64.67270637187869,415.18
2023-05-31,688111.SH,buy,61.77997844433435,434.62
2023-06-07,000001.SZ,sell,33.09626880341276,835.0736
2023-06-07,000333.SZ,sell,107.24025174325662,283.01
2023-06-07,000568.SZ,sell,3.911074082597136,6907.39
2023-06-07,000651.SZ,sell,4.2032814706619215,6676.66
2023-06-07,000858.SZ,sell,9.256220347029341,2951.59
2023-06-07,002142.SZ,sell,485.10956154429255,59.51
2023-06-07,002304.SZ,sell,45.8729506970027,581.36
2023-06-07,002352.SZ,sell,161.0147171472571,167.18
2023-06-07,002371.SZ,sell,18.6191165940716,1463.74
